Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2018-11-05,Visakhapatnam,11.35,38.83,10.19,17.47,17.57,6.06,0.6,2.72,22.95,2.14,5.12,1.68,44.0,Good
2018-11-06,Chennai,55.01,,13.88,17.64,30.82,113.81,1.03,12.25,21.38,0.08,0.4,,72.0,Satisfactory
2018-11-07,Delhi,175.43,300.54,30.57,45.14,52.43,30.5,1.44,19.39,51.22,4.15,20.77,0.44,317.0,Very Poor
2018-11-08,Kolkata,276.33,360.75,24.08,65.65,89.73,29.86,1.48,17.82,46.5,7.22,9.91,,431.0,Severe
2018-11-09,Bengaluru,33.68,98.45,11.58,29.99,32.31,15.66,0.99,5.77,25.02,0.44,1.88,,94.0,Satisfactory
2018-11-10,Patna,185.14,,9.62,11.49,8.81,,1.56,34.72,79.94,3.28,27.94,11.45,355.0,Very Poor
2018-11-11,Gurugram,186.09,317.01,55.3,55.8,78.16,,0.92,12.31,38.34,4.76,11.56,,375.0,Very Poor
2018-11-12,Thiruvananthapuram,44.3,63.39,4.32,5.14,5.46,5.62,1.19,15.51,54.61,,,,84.0,Satisfactory
2018-11-13,Talcher,89.94,341.24,15.83,2.34,17.61,6.49,1.42,18.36,14.99,,,,255.0,Poor
2018-11-14,Bengaluru,77.53,143.53,40.06,56.64,77.83,21.93,1.57,7.78,25.98,1.91,5.63,,143.0,Moderate
2018-11-15,Kolkata,172.8,299.16,17.72,90.97,107.85,31.5,1.16,27.53,42.49,11.38,23.92,,346.0,Very Poor
2018-11-16,Jaipur,87.76,180.6,15.07,60.76,64.28,17.31,1.4,10.46,41.94,1.56,2.25,,210.0,Poor
2018-11-17,Gurugram,123.66,218.88,37.35,30.37,50.81,,0.91,10.88,27.47,2.76,8.83,,260.0,Poor
2018-11-18,Jaipur,67.8,132.79,15.19,41.75,44.87,15.08,1.21,12.13,58.23,1.31,8.42,,184.0,Moderate
2018-11-19,Bengaluru,19.95,61.66,13.0,22.54,28.63,14.46,1.1,5.57,13.5,0.28,1.36,,77.0,Satisfactory
2018-11-20,Bengaluru,25.85,67.23,15.66,28.52,35.0,15.63,1.09,5.21,16.08,0.37,1.8,,77.0,Satisfactory
2018-11-21,Jaipur,87.81,160.78,25.94,47.29,61.09,16.6,1.74,13.14,52.16,2.18,8.2,,161.0,Moderate
2018-11-22,Ahmedabad,90.1,,57.16,87.75,52.58,,57.16,60.45,41.82,3.97,32.2,6.81,1329.0,Severe
2018-11-23,Ahmedabad,68.52,,39.47,72.83,39.22,,39.47,60.58,50.1,3.97,32.2,6.81,530.0,Severe
2018-11-24,Patna,210.55,,13.39,10.83,10.93,,2.55,34.8,,3.32,27.44,11.18,360.0,Very Poor
2018-11-25,Amaravati,78.19,183.0,5.87,78.98,46.8,3.41,1.32,19.96,50.12,0.05,0.08,0.1,380.0,
2018-11-26,Jorapokhar,,458.18,7.42,7.63,,6.65,0.0,70.85,13.01,,,,400.0,Very Poor
2018-11-27,Brajrajnagar,,,,,,,,,,,,,363.0,
2018-11-28,Patna,161.01,,36.53,27.72,32.01,,2.32,50.93,,3.78,26.09,19.45,326.0,Very Poor
2018-11-29,Hyderabad,72.26,153.14,11.19,65.02,43.12,11.13,0.81,14.12,34.93,5.26,36.89,4.64,146.0,Moderate
2018-11-30,Bengaluru,43.16,79.92,10.45,28.44,30.83,20.64,0.89,5.46,47.85,0.61,1.86,,94.0,Satisfactory
2018-12-01,Kolkata,153.41,254.9,91.62,71.93,163.69,51.49,1.27,20.5,33.72,18.5,34.71,,308.0,Very Poor
2018-12-02,Jorapokhar,,388.47,7.3,7.73,,6.57,0.0,56.59,15.8,,,,396.0,Very Poor
2018-12-03,Visakhapatnam,,,,,,,,,,,,,344.0,
2018-12-04,Jorapokhar,,410.45,7.15,6.88,,6.66,0.0,71.8,98.28,,,,292.0,Poor
2018-12-05,Chennai,31.74,,11.82,17.71,28.85,43.69,1.16,8.29,27.94,0.11,0.81,,86.0,Satisfactory
2018-12-06,Ahmedabad,109.2,,37.47,104.9,45.83,,37.47,76.7,43.34,4.08,32.3,6.93,714.0,Severe
2018-12-07,Thiruvananthapuram,35.04,53.63,5.18,5.67,7.22,3.83,1.73,4.07,39.66,,,,99.0,Satisfactory
2018-12-08,Mumbai,63.47,193.53,47.32,46.77,94.1,,2.34,23.26,50.4,1.7,,,152.0,Moderate
2018-12-09,Patna,258.02,,22.99,19.66,18.96,,2.3,46.42,,4.21,27.1,14.26,427.0,Severe
2018-12-10,Jorapokhar,,599.35,7.6,8.02,,6.76,0.0,97.68,15.65,,,,402.0,
2018-12-11,Gurugram,230.83,345.64,8.08,51.35,44.93,,0.67,12.0,33.31,0.0,0.0,,377.0,Very Poor
2018-12-12,Jorapokhar,,493.89,7.53,7.87,,6.63,,84.34,10.17,,,,460.0,Severe
2018-12-13,Patna,234.72,,37.09,20.22,24.74,,2.7,35.35,,5.21,30.52,28.28,392.0,Very Poor
2018-12-14,Mumbai,61.98,148.08,47.78,50.13,97.88,,1.81,26.36,35.55,1.05,,,123.0,Moderate
2018-12-15,Visakhapatnam,78.08,168.15,4.05,19.55,13.69,11.99,0.72,10.34,88.9,3.76,5.03,1.03,171.0,Moderate
2018-12-16,Lucknow,127.74,,41.75,49.22,58.93,48.66,2.21,7.59,23.53,0.75,0.99,,252.0,Poor
2018-12-17,Patna,278.9,,12.92,18.52,9.64,,1.42,37.63,,3.41,22.16,12.52,159.5,
2018-12-18,Hyderabad,22.35,34.08,5.64,29.09,19.52,9.2,0.4,9.12,20.98,2.48,32.46,1.62,67.0,Satisfactory
2018-12-19,Kolkata,74.22,121.56,53.09,64.36,103.22,35.2,0.61,12.18,24.23,4.97,12.43,,133.0,Moderate
2018-12-20,Visakhapatnam,23.79,46.15,5.77,26.7,18.9,9.37,,3.45,44.56,2.75,8.54,1.84,53.0,Satisfactory
2018-12-21,Gurugram,112.7,430.89,110.23,79.05,129.67,,0.49,11.16,32.6,0.0,0.0,,276.0,Poor
2018-12-22,Gurugram,101.21,,179.36,125.64,209.47,,0.5,10.23,27.73,0.0,0.0,,215.0,Poor
2018-12-23,Visakhapatnam,86.99,132.35,4.27,32.17,20.58,14.09,0.68,,105.91,0.01,0.01,0.01,158.0,Moderate
2018-12-24,Kolkata,177.51,264.89,70.02,90.29,154.22,16.92,0.67,13.81,28.98,11.17,17.93,,347.0,Very Poor
2018-12-25,Brajrajnagar,104.88,179.97,30.26,22.17,47.69,45.27,2.27,13.95,6.01,16.81,,,227.0,Poor
2018-12-26,Jaipur,54.98,142.13,51.18,41.21,79.21,27.06,1.77,17.73,27.87,2.2,10.1,,122.0,Moderate
2018-12-27,Brajrajnagar,92.57,157.2,27.42,21.17,45.81,40.39,2.4,13.81,6.5,13.17,,,238.0,Poor
2018-12-28,Ahmedabad,89.14,,63.43,81.71,55.88,,63.43,70.0,44.86,4.07,32.37,6.93,1319.0,Severe
2018-12-29,Kolkata,237.11,348.02,121.27,120.58,224.02,17.35,1.26,16.06,32.55,9.72,21.45,,379.0,Very Poor
2018-12-30,Jorapokhar,,362.09,7.05,7.34,,6.72,,66.35,16.12,,,,295.0,Poor
2018-12-31,Visakhapatnam,67.62,147.92,21.63,82.71,61.57,9.65,1.09,25.66,85.67,4.43,8.46,3.87,417.0,
2019-01-01,Patna,436.55,,32.51,21.09,24.91,,2.86,33.82,53.72,5.47,26.65,17.17,539.0,Severe
2019-01-02,Amritsar,77.42,171.98,38.64,19.65,55.01,9.43,0.05,3.41,6.05,5.49,2.78,9.93,176.0,Moderate
2019-01-03,Brajrajnagar,144.01,212.12,19.49,28.77,43.34,50.6,3.0,15.81,8.42,16.37,,,323.0,Very Poor
2019-01-04,Kolkata,264.84,385.24,88.23,124.79,155.73,27.33,1.13,17.16,38.73,23.33,35.33,,431.0,Severe
2019-01-05,Jaipur,63.41,130.37,6.08,25.45,23.06,19.01,0.8,13.07,61.45,1.31,8.01,,134.0,Moderate
2019-01-06,Jorapokhar,,500.88,7.71,7.82,,6.67,,84.93,31.31,,,,575.0,Severe
2019-01-07,Lucknow,91.92,,27.44,34.94,40.1,35.87,1.06,7.8,21.14,0.05,0.62,,246.0,Poor
2019-01-08,Amritsar,27.89,61.97,22.75,25.9,47.27,7.37,0.02,2.92,8.92,6.38,1.26,5.34,64.0,Satisfactory
2019-01-09,Jorapokhar,217.13,278.74,9.85,10.9,,6.27,0.0,63.8,117.3,,,,277.0,Poor
2019-01-10,Hyderabad,75.43,161.34,9.06,64.0,40.41,19.24,0.82,15.91,34.38,4.14,26.42,6.54,146.0,Moderate
2019-01-11,Hyderabad,75.77,143.85,3.95,47.6,27.71,20.95,0.74,6.42,39.24,2.5,14.29,1.66,153.0,Moderate
2019-01-12,Bengaluru,70.5,121.91,14.05,49.28,50.62,28.56,1.04,5.73,61.7,0.37,1.36,,132.0,Moderate
2019-01-13,Chennai,38.64,,6.7,12.93,19.21,63.82,1.08,13.8,41.06,0.15,2.16,,105.0,Moderate
2019-01-14,Kolkata,282.9,417.05,155.42,124.83,252.14,28.07,1.67,26.99,28.09,26.88,36.94,,408.0,Severe
2019-01-15,Ahmedabad,66.97,,6.96,37.35,12.77,,6.96,28.48,89.73,4.11,32.42,7.03,172.0,Moderate
2019-01-16,Jaipur,58.36,145.41,36.69,26.29,55.87,27.04,1.25,15.56,40.67,2.17,10.57,,175.0,Moderate
2019-01-17,Gurugram,237.94,498.8,74.5,45.69,90.12,,2.24,5.18,43.84,0.0,0.0,,367.0,Very Poor
2019-01-18,Visakhapatnam,126.4,253.02,16.19,58.08,44.05,11.49,1.12,20.4,109.19,4.08,6.33,1.86,274.0,Poor
2019-01-19,Mumbai,82.07,254.54,94.63,50.15,144.78,,3.3,35.06,29.55,2.45,,,190.0,Moderate
2019-01-20,Thiruvananthapuram,82.99,120.86,2.23,10.97,7.54,6.77,0.36,20.22,81.16,,,,159.0,Moderate
2019-01-21,Jaipur,60.48,136.56,7.73,16.53,24.49,19.15,0.91,20.26,45.35,1.11,5.97,,124.0,Moderate
2019-01-22,Bengaluru,72.45,136.15,18.68,42.87,46.61,17.27,1.06,5.06,72.89,1.27,3.27,,145.0,Moderate
2019-01-23,Chennai,27.64,,6.02,12.07,18.09,16.84,0.87,16.66,39.45,0.13,0.33,,92.0,Satisfactory
2019-01-24,Jaipur,52.33,120.1,8.28,22.69,24.05,23.32,0.79,18.41,38.57,0.87,5.3,,109.0,Moderate
2019-01-25,Lucknow,176.21,,66.45,38.96,72.12,54.07,1.49,9.04,11.27,0.08,0.54,,341.0,Very Poor
2019-01-26,Patna,177.96,,15.48,33.82,18.15,,1.17,46.11,15.48,2.62,20.65,8.29,352.0,Very Poor
2019-01-27,Bengaluru,40.56,87.62,5.89,26.0,24.5,14.06,0.8,5.16,55.36,0.2,1.03,,101.0,Moderate
2019-01-28,Jorapokhar,72.47,120.12,9.53,10.04,,6.32,,41.44,39.49,,,,135.0,Moderate
2019-01-29,Gurugram,80.94,161.45,22.64,32.89,40.27,,2.28,5.52,45.07,0.0,0.0,,194.0,Moderate
2019-01-30,Patna,135.71,,9.29,27.06,12.64,,1.16,43.42,78.81,2.09,18.39,7.12,257.0,Poor
2019-01-31,Thiruvananthapuram,39.49,65.93,0.95,8.46,5.22,4.35,0.69,8.99,91.71,,,,118.0,Moderate
2019-02-01,Chennai,42.07,,5.66,11.85,17.51,64.85,0.93,20.89,45.34,0.12,0.0,,147.0,Moderate
2019-02-02,Chennai,42.72,,5.49,12.05,17.55,64.64,0.93,17.98,37.96,0.03,0.88,,99.0,Satisfactory
2019-02-03,Brajrajnagar,108.57,180.8,23.45,27.22,44.82,97.03,3.46,16.13,9.01,0.0,,,275.0,Poor
2019-02-04,Talcher,82.05,386.16,31.41,,26.83,7.42,2.87,24.02,10.03,0.0,,,386.0,Very Poor
2019-02-05,Mumbai,65.62,209.61,27.48,30.45,57.93,,2.73,19.76,70.86,2.9,,,164.0,Moderate
2019-02-06,Jaipur,54.13,116.91,14.61,25.39,32.37,23.8,1.31,11.4,44.72,1.5,15.63,,151.0,Moderate
2019-02-07,Thiruvananthapuram,46.17,72.17,1.03,8.5,5.31,5.5,0.75,7.82,64.32,,,,88.0,Satisfactory
2019-02-08,Kolkata,153.28,264.95,36.39,108.42,144.8,37.98,1.16,14.83,42.62,3.89,5.8,,321.0,Very Poor
2019-02-09,Visakhapatnam,76.34,140.91,12.42,42.83,32.88,19.15,0.83,13.4,21.97,1.8,4.79,0.5,165.0,Moderate
2019-02-10,Lucknow,70.83,,6.51,29.99,23.52,28.14,0.82,6.83,28.68,0.08,0.08,,175.0,Moderate
2019-02-11,Amaravati,74.5,119.5,3.19,17.12,11.14,16.46,0.66,10.22,39.91,0.01,0.02,,131.0,Moderate
2019-02-12,Talcher,87.87,402.77,36.04,,29.38,7.69,2.87,15.84,8.78,0.0,,,350.0,Very Poor
2019-02-13,Kolkata,130.91,254.19,78.61,120.07,182.41,32.89,1.34,23.16,32.22,3.6,8.39,,288.0,Poor
2019-02-14,Visakhapatnam,94.42,178.56,30.85,60.03,57.02,11.61,1.06,8.19,50.52,3.18,3.84,1.07,182.0,Moderate
2019-02-15,Jaipur,51.51,112.12,13.4,36.87,42.96,29.21,1.09,12.21,43.88,0.85,5.05,,115.0,Moderate
2019-02-16,Bengaluru,45.37,98.49,21.59,35.5,44.47,16.77,1.05,4.69,56.07,1.12,2.89,,107.0,Moderate
2019-02-17,Visakhapatnam,50.92,109.68,6.96,34.62,24.08,9.49,0.81,11.06,28.92,1.89,3.65,0.44,109.0,Moderate
2019-02-18,Visakhapatnam,51.74,100.88,12.68,37.14,30.07,8.91,0.79,20.8,17.83,1.9,3.36,0.64,109.0,Moderate
2019-02-19,Lucknow,119.84,,31.16,45.19,48.2,50.89,1.28,7.62,25.7,0.35,1.19,,228.0,Poor
2019-02-20,Patna,150.62,,15.93,39.14,19.81,,1.79,45.96,55.67,2.34,19.37,7.77,330.0,Very Poor
2019-02-21,Talcher,81.52,404.66,28.45,,25.23,7.28,3.24,13.26,6.94,0.0,,,351.0,Very Poor
2019-02-22,Visakhapatnam,52.8,118.58,10.35,40.23,29.58,10.5,0.67,10.17,28.71,1.87,5.97,0.41,103.0,Moderate
2019-02-23,Guwahati,133.26,219.95,48.9,19.93,101.61,23.86,1.13,25.62,36.21,3.43,,,321.0,Very Poor
2019-02-24,Mumbai,31.67,126.11,41.11,22.27,63.4,,1.84,18.07,62.79,0.9,,,140.0,Moderate
2019-02-25,Hyderabad,49.41,119.44,2.39,37.02,21.5,14.39,0.52,11.5,35.68,1.88,15.46,3.05,100.0,Satisfactory
2019-02-26,Chennai,199.98,,6.87,12.07,18.94,16.9,1.08,9.36,18.88,0.02,0.42,,279.0,Poor
2019-02-27,Amaravati,14.78,39.26,2.82,8.15,6.69,9.17,0.4,10.43,23.58,0.0,0.01,,64.0,Satisfactory
2019-02-28,Bengaluru,50.8,111.32,12.67,38.76,40.15,16.52,0.94,4.87,56.36,3.14,6.74,,125.0,Moderate
2019-03-01,Kolkata,60.77,107.96,39.04,73.06,112.11,32.18,0.89,8.9,32.55,7.46,11.81,,141.0,Moderate
2019-03-02,Brajrajnagar,94.98,173.6,18.76,22.36,34.41,45.64,2.87,4.11,8.91,0.0,,,152.0,Moderate
2019-03-03,Visakhapatnam,26.93,69.05,9.16,20.86,18.4,19.16,0.55,6.16,25.91,1.38,2.35,0.44,63.0,Satisfactory
2019-03-04,Kolkata,97.47,170.15,5.3,71.62,76.91,43.07,0.89,9.85,26.06,7.94,11.99,,242.0,Poor
2019-03-05,Thiruvananthapuram,21.33,58.71,0.9,4.75,3.16,3.1,0.62,1.49,57.22,,,,80.0,Satisfactory
2019-03-06,Amritsar,46.13,113.27,13.2,19.22,32.1,11.89,0.43,,31.78,1.27,1.73,4.28,111.0,Moderate
2019-03-07,Jaipur,40.68,98.3,12.65,30.33,37.1,29.52,1.07,10.98,54.93,1.3,8.94,,112.0,Moderate
2019-03-08,Ahmedabad,54.11,,48.38,54.45,38.8,,48.38,45.55,41.35,4.15,32.45,7.1,754.0,Severe
2019-03-09,Thiruvananthapuram,29.82,86.59,0.9,4.32,2.99,3.58,0.65,1.27,59.11,,,,106.0,Moderate
2019-03-10,Amaravati,10.66,47.74,4.02,8.02,7.5,9.45,0.35,12.07,22.33,1.05,4.23,0.34,56.0,Satisfactory
2019-03-11,Thiruvananthapuram,29.97,70.94,0.9,5.95,3.73,3.76,0.75,9.61,56.11,,,,77.0,Satisfactory
2019-03-12,Brajrajnagar,90.05,171.65,18.6,21.91,35.39,46.77,3.0,7.98,10.35,0.0,,,239.0,Poor
2019-03-13,Patna,86.69,,7.01,12.84,7.58,,1.44,39.52,79.7,1.8,18.35,6.48,218.0,Poor
2019-03-14,Mumbai,21.54,99.26,42.4,14.7,57.1,,1.63,5.16,68.64,0.48,,,104.0,Moderate
2019-03-15,Kolkata,88.46,155.33,9.15,85.21,94.18,29.01,0.83,13.91,37.35,7.65,10.35,,207.0,Poor
2019-03-16,Hyderabad,39.06,110.0,3.66,31.2,18.97,12.57,0.71,5.68,33.27,1.73,6.18,0.67,101.0,Moderate
2019-03-17,Visakhapatnam,34.35,105.79,12.83,37.82,30.54,11.04,0.62,13.1,15.39,1.44,2.82,0.2,98.0,Satisfactory
2019-03-18,Talcher,31.22,,29.24,5.8,35.04,7.86,3.16,29.29,5.04,0.0,,,557.5,
2019-03-19,Ahmedabad,88.33,,80.16,95.95,73.2,,80.16,39.24,45.03,4.08,32.36,7.01,1017.0,Severe
2019-03-20,Mumbai,27.08,92.8,54.25,10.65,64.89,,1.8,4.35,65.62,0.83,,,108.0,Moderate
2019-03-21,Brajrajnagar,53.78,79.64,9.14,16.79,20.29,40.96,2.66,7.19,15.17,0.0,,,124.0,Moderate
2019-03-22,Visakhapatnam,36.33,115.06,16.25,42.43,35.79,8.6,0.96,27.76,10.36,3.94,7.53,1.51,91.0,Satisfactory
2019-03-23,Guwahati,67.46,139.67,4.0,12.05,19.48,14.17,0.72,24.23,43.92,1.51,,,150.0,Moderate
2019-03-24,Jaipur,39.05,116.74,10.27,31.52,35.16,21.24,0.63,11.82,58.17,0.56,4.77,,101.0,Moderate
2019-03-25,Jorapokhar,69.58,159.38,9.02,9.44,,6.31,0.0,9.71,25.47,,,,139.0,Moderate
2019-03-26,Kolkata,82.49,174.78,4.46,51.51,55.92,29.64,0.63,7.53,44.18,4.73,8.94,,214.0,Poor
2019-03-27,Brajrajnagar,83.56,155.25,11.2,21.75,25.07,42.17,2.7,7.5,14.36,0.0,,,143.0,Moderate
2019-03-28,Amaravati,27.44,70.3,3.41,12.49,9.43,6.62,0.54,12.69,28.07,1.18,3.54,0.3,65.0,Satisfactory
2019-03-29,Ahmedabad,133.21,,50.0,62.67,47.93,,50.0,45.16,24.82,4.2,32.49,7.06,1222.0,Severe
2019-03-30,Hyderabad,59.21,140.7,3.97,37.75,22.57,16.4,0.81,7.18,41.34,1.83,11.34,1.41,132.0,Moderate
2019-03-31,Mumbai,18.43,90.53,27.07,5.77,32.73,,1.46,28.27,14.4,0.42,,,87.0,Satisfactory
2019-04-01,Gurugram,45.22,150.52,7.49,7.96,8.69,,0.16,14.3,36.66,0.0,0.0,,114.0,Moderate
2019-04-02,Thiruvananthapuram,44.11,82.12,0.86,4.98,3.27,2.59,0.77,1.58,46.11,,,,80.0,Satisfactory
2019-04-03,Chennai,48.12,,6.33,14.01,20.33,1.43,0.93,7.04,14.11,0.02,0.1,,117.0,Moderate
2019-04-04,Jaipur,44.88,113.56,30.74,33.36,54.39,31.17,1.47,16.55,69.83,2.41,9.04,,128.0,Moderate
2019-04-05,Bengaluru,46.54,108.25,13.01,37.85,39.93,16.31,1.07,5.22,53.59,1.62,4.05,,130.0,Moderate
2019-04-06,Guwahati,56.1,82.28,9.85,15.92,33.23,13.76,0.74,19.42,32.52,1.54,,,74.0,Satisfactory
2019-04-07,Jorapokhar,38.85,72.37,8.96,9.55,,6.26,,8.22,15.51,,,,78.0,Satisfactory
2019-04-08,Hyderabad,33.08,85.8,4.7,34.43,21.92,13.2,0.68,6.35,34.53,1.31,7.86,1.01,80.0,Satisfactory
2019-04-09,Jorapokhar,54.19,101.85,9.05,9.48,,6.27,,9.89,14.99,,,,87.0,Satisfactory
2019-04-10,Mumbai,14.22,52.28,40.36,17.8,58.16,,1.77,23.47,19.22,0.4,,,94.0,Satisfactory
2019-04-11,Ahmedabad,81.22,,65.1,44.75,67.79,,65.1,7.27,15.7,4.23,32.46,7.16,1121.0,Severe
2019-04-12,Brajrajnagar,76.89,175.54,19.64,18.33,34.43,64.57,2.54,7.51,12.61,0.0,,,155.0,Moderate
2019-04-13,Jaipur,52.49,129.76,10.08,25.97,29.28,20.04,0.81,14.74,81.83,0.75,4.12,,194.0,Moderate
2019-04-14,Ahmedabad,67.2,,11.75,57.38,36.76,,11.75,7.75,46.45,4.23,32.52,7.18,406.0,Severe
2019-04-15,Kolkata,37.91,67.16,3.62,22.37,25.66,14.29,0.45,5.11,24.06,2.93,7.17,,68.0,Satisfactory
2019-04-16,Jorapokhar,71.94,143.92,9.16,9.28,,6.3,,5.04,51.32,,,,139.0,Moderate
2019-04-17,Patna,36.33,,6.19,19.86,8.9,,1.04,46.52,74.02,1.09,13.41,4.19,98.0,Satisfactory
2019-04-18,Delhi,38.92,91.55,15.97,39.07,35.02,26.28,1.01,15.05,50.12,2.26,16.68,0.74,104.0,Moderate
2019-04-19,Kolkata,77.82,151.69,4.91,49.19,54.13,34.68,0.6,14.5,35.89,9.76,15.98,,166.0,Moderate
2019-04-20,Jorapokhar,34.25,73.45,9.02,9.14,,6.29,,6.77,64.38,,,,98.0,Satisfactory
2019-04-21,Brajrajnagar,,,,,,,,,,,,,85.5,
2019-04-22,Thiruvananthapuram,20.85,41.85,2.03,5.2,3.03,3.2,0.95,1.41,52.09,,,,73.0,Satisfactory
2019-04-23,Delhi,104.17,277.28,56.94,63.45,83.46,38.2,1.92,25.76,53.24,6.09,47.16,3.07,257.0,Poor
2019-04-24,Brajrajnagar,72.92,100.0,,,0.0,,0.0,,,0.0,,,179.0,
2019-04-25,Jorapokhar,,70.53,9.16,9.54,,6.28,1.76,6.12,20.54,,,,101.0,Moderate
2019-04-26,Bengaluru,63.83,109.42,5.79,33.66,27.21,18.21,1.08,4.45,57.17,0.74,2.89,,144.0,Moderate
2019-04-27,Bengaluru,66.34,123.11,7.59,29.77,27.39,17.39,0.84,4.97,61.68,0.37,1.79,,150.0,Moderate
2019-04-28,Jaipur,62.44,158.98,11.72,38.99,40.31,46.29,0.75,14.63,72.33,0.56,3.62,,142.0,Moderate
2019-04-29,Chennai,26.4,,5.94,10.88,16.81,1.8,1.13,6.99,15.45,0.03,0.05,,75.0,Satisfactory
2019-04-30,Visakhapatnam,12.9,52.79,8.44,15.86,15.3,43.25,0.61,5.1,10.51,1.08,2.73,0.32,56.0,Satisfactory
2019-05-01,Bengaluru,42.75,74.84,7.54,21.81,23.34,15.57,0.99,4.72,55.94,0.23,1.31,,111.0,Moderate
2019-05-02,Mumbai,21.65,114.38,22.82,13.17,36.0,,1.76,22.6,23.08,0.17,,,105.0,Moderate
2019-05-03,Thiruvananthapuram,34.33,103.25,1.65,6.93,3.83,2.47,1.02,2.85,41.05,,,,100.0,Satisfactory
2019-05-04,Jaipur,50.37,102.97,30.76,39.8,61.83,27.71,1.06,17.37,55.31,1.4,6.43,,124.0,Moderate
2019-05-05,Ahmedabad,81.79,,19.4,58.23,42.89,,19.4,136.27,3.02,4.15,32.45,7.11,449.0,Severe
2019-05-06,Talcher,38.49,172.54,19.64,14.18,28.65,7.54,1.71,24.19,4.79,0.0,,,140.0,Moderate
2019-05-07,Hyderabad,52.95,152.18,13.86,54.4,39.49,19.48,1.08,12.38,33.49,6.25,35.39,12.32,130.0,Moderate
2019-05-08,Jaipur,90.69,253.87,21.09,30.56,43.22,20.61,0.82,12.51,32.21,0.57,4.36,,183.0,Moderate
2019-05-09,Talcher,42.87,203.68,14.32,12.38,25.93,6.85,1.79,25.03,7.36,0.0,,,170.0,Moderate
2019-05-10,Amaravati,44.65,114.79,1.63,19.79,12.0,7.06,0.63,19.26,54.72,0.34,2.48,0.12,124.0,Moderate
2019-05-11,Visakhapatnam,49.08,163.64,5.63,11.09,10.49,3.62,0.87,3.19,25.23,2.72,4.09,0.79,140.0,Moderate
2019-05-12,Guwahati,33.35,57.32,2.48,10.32,15.13,8.63,0.57,19.81,35.5,0.46,,,62.0,Satisfactory
2019-05-13,Ahmedabad,,,,,0.0,,,,,0.0,0.0,0.0,92.0,
2019-05-14,Guwahati,28.15,43.75,3.0,11.58,17.32,14.18,0.44,19.46,62.12,1.42,,,122.0,Moderate
2019-05-15,Visakhapatnam,45.0,113.4,5.28,4.13,6.02,7.08,0.9,7.43,23.34,1.98,3.35,0.59,116.0,Moderate
2019-05-16,Guwahati,24.78,42.72,2.31,11.17,15.77,8.53,0.47,17.77,51.65,0.4,,,68.0,Satisfactory
2019-05-17,Hyderabad,43.35,123.1,2.41,25.97,15.54,15.96,0.59,7.43,42.46,2.35,23.06,6.91,109.0,Moderate
2019-05-18,Jorapokhar,,94.62,7.92,7.51,,6.63,2.01,15.19,28.24,,,,102.0,Moderate
2019-05-19,Thiruvananthapuram,15.62,46.85,1.41,4.06,2.29,1.84,0.64,6.34,39.76,,,,54.0,Satisfactory
2019-05-20,Hyderabad,48.9,124.74,1.7,22.09,12.98,16.66,0.58,6.3,52.92,1.81,11.18,1.06,120.0,Moderate
2019-05-21,Bengaluru,45.3,93.68,5.1,26.31,23.99,16.95,0.88,4.25,51.87,0.92,1.58,,109.0,Moderate
2019-05-22,Visakhapatnam,32.84,120.24,14.11,32.44,28.73,17.9,0.67,13.58,11.28,1.49,2.2,0.46,115.0,Moderate
2019-05-23,Delhi,92.4,230.0,36.6,52.71,60.95,36.98,1.49,21.68,55.29,5.49,34.62,0.64,228.0,Poor
2019-05-24,Jaipur,48.64,111.48,8.3,25.95,30.63,21.71,0.65,11.93,59.75,1.22,5.24,,97.0,Satisfactory
2019-05-25,Gurugram,48.27,95.77,22.65,19.3,34.98,,0.52,3.02,49.63,0.0,0.0,,89.0,Satisfactory
2019-05-26,Thiruvananthapuram,12.44,34.61,1.1,4.36,2.5,1.67,0.5,1.25,37.65,,,,50.0,Good
2019-05-27,Visakhapatnam,31.75,127.6,7.55,34.42,24.46,3.11,0.79,6.71,32.66,2.08,2.7,0.63,120.0,Moderate
2019-05-28,Lucknow,86.09,,10.39,26.58,15.67,28.01,1.67,6.61,40.29,0.79,3.1,,211.0,Poor
2019-05-29,Talcher,50.46,183.66,18.77,10.15,28.92,7.21,1.31,31.14,8.21,0.0,,,167.0,Moderate
2019-05-30,Brajrajnagar,34.15,96.5,9.35,19.74,9.99,42.33,1.43,8.34,41.24,0.0,,,120.5,
2019-05-31,Amaravati,36.8,75.96,0.97,17.39,10.05,4.06,0.51,14.55,48.97,0.03,1.06,0.12,74.0,Satisfactory
2019-06-01,Hyderabad,34.95,95.7,2.3,25.81,15.41,12.64,0.54,4.88,45.42,1.1,6.95,1.58,95.0,Satisfactory
2019-06-02,Patna,34.21,,3.07,5.85,3.35,,1.05,43.81,91.97,1.09,14.24,4.25,136.0,Moderate
2019-06-03,Brajrajnagar,,13.11,19.75,14.14,21.49,61.87,2.15,8.36,19.28,0.0,,,122.5,
2019-06-04,Visakhapatnam,42.08,113.64,18.3,50.29,41.75,3.73,0.86,9.46,16.86,5.72,17.77,4.03,109.0,Moderate
2019-06-05,Mumbai,16.41,53.63,12.61,6.38,18.98,8.87,0.63,9.08,17.04,0.62,,,64.0,Satisfactory
